uf,tipo_doenca,local_obito,faixa_etaria,sexo,total,uf_int,tipo_doenca_int,local_obito_int,faixa_etaria_int,sexo_int
MT,OUTRAS,HOSPITAL,90 - 99,F,102,12,0,1,9,0
MT,OUTRAS,HOSPITAL,90 - 99,M,77,12,0,1,9,1
MT,OUTRAS,IGNORADO,90 - 99,F,73,12,0,5,9,0
MT,OUTRAS,IGNORADO,90 - 99,M,52,12,0,5,9,1
MT,OUTRAS,OUTRO,90 - 99,F,22,12,0,2,9,0
MT,OUTRAS,OUTRO,90 - 99,M,17,12,0,2,9,1
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,12,0,3,9,1
MT,COVID,HOSPITAL,90 - 99,F,2,12,1,1,9,0
MT,COVID,HOSPITAL,90 - 99,M,4,12,1,1,9,1
MT,COVID,IGNORADO,90 - 99,F,2,12,1,5,9,0
MT,INDETERMINADA,OUTRO,90 - 99,M,1,12,2,2,9,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,4,12,3,0,9,0
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,5,12,3,0,9,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,22,12,3,1,9,0
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,32,12,3,1,9,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,14,12,3,5,9,0
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,M,10,12,3,5,9,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,2,12,3,2,9,0
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,3,12,3,2,9,1
MT,PNEUMONIA,DOMICILIO,90 - 99,F,9,12,4,0,9,0
MT,PNEUMONIA,DOMICILIO,90 - 99,M,6,12,4,0,9,1
MT,PNEUMONIA,HOSPITAL,90 - 99,F,96,12,4,1,9,0
MT,PNEUMONIA,HOSPITAL,90 - 99,M,94,12,4,1,9,1
MT,PNEUMONIA,IGNORADO,90 - 99,F,40,12,4,5,9,0
MT,PNEUMONIA,IGNORADO,90 - 99,M,33,12,4,5,9,1
MT,PNEUMONIA,OUTRO,90 - 99,F,10,12,4,2,9,0
MT,PNEUMONIA,OUTRO,90 - 99,M,6,12,4,2,9,1
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,12,4,3,9,0
MT,SEPTICEMIA,DOMICILIO,90 - 99,F,3,12,5,0,9,0
MT,SEPTICEMIA,DOMICILIO,90 - 99,M,4,12,5,0,9,1
MT,SEPTICEMIA,HOSPITAL,90 - 99,F,34,12,5,1,9,0
MT,SEPTICEMIA,HOSPITAL,90 - 99,M,26,12,5,1,9,1
MT,SEPTICEMIA,IGNORADO,90 - 99,F,16,12,5,5,9,0
MT,SEPTICEMIA,IGNORADO,90 - 99,M,17,12,5,5,9,1
MT,SEPTICEMIA,OUTRO,90 - 99,F,6,12,5,2,9,0
MT,SEPTICEMIA,OUTRO,90 - 99,M,3,12,5,2,9,1
MT,SRAG,DOMICILIO,90 - 99,F,1,12,6,0,9,0
MT,SRAG,HOSPITAL,90 - 99,F,2,12,6,1,9,0
MT,SRAG,IGNORADO,90 - 99,F,1,12,6,5,9,0
MT,SRAG,OUTRO,90 - 99,F,1,12,6,2,9,0
PA,OUTRAS,AMBULANCIA,90 - 99,M,1,13,0,7,9,1
PA,OUTRAS,DOMICILIO,90 - 99,F,273,13,0,0,9,0
PA,OUTRAS,DOMICILIO,90 - 99,M,209,13,0,0,9,1
PA,OUTRAS,HOSPITAL,90 - 99,F,133,13,0,1,9,0
PA,OUTRAS,HOSPITAL,90 - 99,M,103,13,0,1,9,1
PA,OUTRAS,IGNORADO,90 - 99,F,11,13,0,5,9,0
PA,OUTRAS,IGNORADO,90 - 99,M,2,13,0,5,9,1
PA,OUTRAS,OUTRO,90 - 99,F,4,13,0,2,9,0
PA,OUTRAS,OUTRO,90 - 99,M,6,13,0,2,9,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,16,13,0,3,9,0
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,13,13,0,3,9,1
PA,OUTRAS,VIA_PUBLICA,90 - 99,F,1,13,0,4,9,0
PA,OUTRAS,VIA_PUBLICA,90 - 99,M,4,13,0,4,9,1
PA,COVID,DOMICILIO,90 - 99,M,1,13,1,0,9,1
PA,COVID,HOSPITAL,90 - 99,F,5,13,1,1,9,0
PA,INDETERMINADA,DOMICILIO,90 - 99,F,12,13,2,0,9,0
PA,INDETERMINADA,DOMICILIO,90 - 99,M,10,13,2,0,9,1
PA,INDETERMINADA,HOSPITAL,90 - 99,F,2,13,2,1,9,0
PA,INDETERMINADA,HOSPITAL,90 - 99,M,1,13,2,1,9,1
PA,INDETERMINADA,IGNORADO,90 - 99,F,1,13,2,5,9,0
PA,INDETERMINADA,OUTRO,90 - 99,F,1,13,2,2,9,0
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,13,2,3,9,0
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,36,13,3,0,9,0
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,21,13,3,0,9,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,55,13,3,1,9,0
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,52,13,3,1,9,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,2,13,3,2,9,0
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,13,13,3,3,9,0
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,5,13,3,3,9,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,90 - 99,M,1,13,3,4,9,1
PA,PNEUMONIA,DOMICILIO,90 - 99,F,46,13,4,0,9,0
PA,PNEUMONIA,DOMICILIO,90 - 99,M,36,13,4,0,9,1
PA,PNEUMONIA,HOSPITAL,90 - 99,F,294,13,4,1,9,0
PA,PNEUMONIA,HOSPITAL,90 - 99,M,181,13,4,1,9,1
PA,PNEUMONIA,IGNORADO,90 - 99,M,1,13,4,5,9,1
PA,PNEUMONIA,OUTRO,90 - 99,F,4,13,4,2,9,0
PA,PNEUMONIA,OUTRO,90 - 99,M,2,13,4,2,9,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,35,13,4,3,9,0
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,17,13,4,3,9,1
PA,SEPTICEMIA,DOMICILIO,90 - 99,F,16,13,5,0,9,0
PA,SEPTICEMIA,DOMICILIO,90 - 99,M,13,13,5,0,9,1
PA,SEPTICEMIA,HOSPITAL,90 - 99,F,111,13,5,1,9,0
PA,SEPTICEMIA,HOSPITAL,90 - 99,M,57,13,5,1,9,1
PA,SEPTICEMIA,OUTRO,90 - 99,F,2,13,5,2,9,0
PA,SEPTICEMIA,OUTRO,90 - 99,M,1,13,5,2,9,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,10,13,5,3,9,0
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,6,13,5,3,9,1
PA,SRAG,HOSPITAL,90 - 99,F,6,13,6,1,9,0
PA,SRAG,HOSPITAL,90 - 99,M,4,13,6,1,9,1
PA,SRAG,VIA_PUBLICA,90 - 99,M,1,13,6,4,9,1
PB,OUTRAS,DOMICILIO,90 - 99,F,446,14,0,0,9,0
PB,OUTRAS,DOMICILIO,90 - 99,M,286,14,0,0,9,1
PB,OUTRAS,HOSPITAL,90 - 99,F,247,14,0,1,9,0
PB,OUTRAS,HOSPITAL,90 - 99,M,120,14,0,1,9,1
PB,OUTRAS,IGNORADO,90 - 99,F,2,14,0,5,9,0
PB,OUTRAS,IGNORADO,90 - 99,M,1,14,0,5,9,1
PB,OUTRAS,OUTRO,90 - 99,F,17,14,0,2,9,0
PB,OUTRAS,OUTRO,90 - 99,M,9,14,0,2,9,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,20,14,0,3,9,0
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,10,14,0,3,9,1
PB,OUTRAS,VIA_PUBLICA,90 - 99,F,4,14,0,4,9,0
PB,COVID,DOMICILIO,90 - 99,F,1,14,1,0,9,0
PB,COVID,HOSPITAL,90 - 99,F,4,14,1,1,9,0
PB,COVID,HOSPITAL,90 - 99,M,5,14,1,1,9,1
PB,INDETERMINADA,DOMICILIO,90 - 99,F,8,14,2,0,9,0
PB,INDETERMINADA,DOMICILIO,90 - 99,M,6,14,2,0,9,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,42,14,3,0,9,0
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,32,14,3,0,9,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,70,14,3,1,9,0
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,41,14,3,1,9,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,5,14,3,2,9,0
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,3,14,3,2,9,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,3,14,3,3,9,0
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,14,3,3,9,1
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,90 - 99,M,1,14,3,4,9,1
PB,PNEUMONIA,DOMICILIO,90 - 99,F,74,14,4,0,9,0
PB,PNEUMONIA,DOMICILIO,90 - 99,M,41,14,4,0,9,1
PB,PNEUMONIA,HOSPITAL,90 - 99,F,361,14,4,1,9,0
PB,PNEUMONIA,HOSPITAL,90 - 99,M,218,14,4,1,9,1
PB,PNEUMONIA,IGNORADO,90 - 99,F,1,14,4,5,9,0
PB,PNEUMONIA,IGNORADO,90 - 99,M,2,14,4,5,9,1
PB,PNEUMONIA,OUTRO,90 - 99,F,5,14,4,2,9,0
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,16,14,4,3,9,0
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,4,14,4,3,9,1
PB,PNEUMONIA,VIA_PUBLICA,90 - 99,M,1,14,4,4,9,1
PB,SEPTICEMIA,DOMICILIO,90 - 99,F,35,14,5,0,9,0
PB,SEPTICEMIA,DOMICILIO,90 - 99,M,21,14,5,0,9,1
PB,SEPTICEMIA,HOSPITAL,90 - 99,F,257,14,5,1,9,0
PB,SEPTICEMIA,HOSPITAL,90 - 99,M,121,14,5,1,9,1
PB,SEPTICEMIA,OUTRO,90 - 99,F,1,14,5,2,9,0
PB,SEPTICEMIA,OUTRO,90 - 99,M,2,14,5,2,9,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,9,14,5,3,9,0
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,4,14,5,3,9,1
PB,SRAG,DOMICILIO,90 - 99,F,1,14,6,0,9,0
PB,SRAG,HOSPITAL,90 - 99,F,5,14,6,1,9,0
PB,SRAG,HOSPITAL,90 - 99,M,6,14,6,1,9,1
PB,SRAG,OUTRO,90 - 99,M,1,14,6,2,9,1
PE,OUTRAS,DOMICILIO,90 - 99,F,653,15,0,0,9,0
PE,OUTRAS,DOMICILIO,90 - 99,M,370,15,0,0,9,1
PE,OUTRAS,HOSPITAL,90 - 99,F,589,15,0,1,9,0
PE,OUTRAS,HOSPITAL,90 - 99,M,306,15,0,1,9,1
PE,OUTRAS,IGNORADO,90 - 99,F,6,15,0,5,9,0
PE,OUTRAS,IGNORADO,90 - 99,M,3,15,0,5,9,1
PE,OUTRAS,OUTRO,90 - 99,F,23,15,0,2,9,0
PE,OUTRAS,OUTRO,90 - 99,M,8,15,0,2,9,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,45,15,0,3,9,0
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,21,15,0,3,9,1
PE,OUTRAS,VIA_PUBLICA,90 - 99,F,3,15,0,4,9,0
PE,OUTRAS,VIA_PUBLICA,90 - 99,M,3,15,0,4,9,1
PE,COVID,AMBULANCIA,90 - 99,F,1,15,1,7,9,0
PE,COVID,HOSPITAL,90 - 99,F,10,15,1,1,9,0
PE,COVID,HOSPITAL,90 - 99,M,5,15,1,1,9,1
PE,INDETERMINADA,DOMICILIO,90 - 99,F,9,15,2,0,9,0
PE,INDETERMINADA,DOMICILIO,90 - 99,M,8,15,2,0,9,1
PE,INDETERMINADA,HOSPITAL,90 - 99,F,4,15,2,1,9,0
PE,INDETERMINADA,HOSPITAL,90 - 99,M,2,15,2,1,9,1
PE,INDETERMINADA,OUTRO,90 - 99,M,1,15,2,2,9,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,97,15,3,0,9,0
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,67,15,3,0,9,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,154,15,3,1,9,0
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,78,15,3,1,9,1
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,3,15,3,5,9,0
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,M,2,15,3,5,9,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,3,15,3,2,9,0
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,3,15,3,2,9,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,9,15,3,3,9,0
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,2,15,3,3,9,1
PE,PNEUMONIA,DOMICILIO,90 - 99,F,139,15,4,0,9,0
PE,PNEUMONIA,DOMICILIO,90 - 99,M,71,15,4,0,9,1
PE,PNEUMONIA,HOSPITAL,90 - 99,F,464,15,4,1,9,0
PE,PNEUMONIA,HOSPITAL,90 - 99,M,302,15,4,1,9,1
PE,PNEUMONIA,IGNORADO,90 - 99,F,4,15,4,5,9,0
PE,PNEUMONIA,IGNORADO,90 - 99,M,5,15,4,5,9,1
PE,PNEUMONIA,OUTRO,90 - 99,F,6,15,4,2,9,0
PE,PNEUMONIA,OUTRO,90 - 99,M,6,15,4,2,9,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,27,15,4,3,9,0
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,12,15,4,3,9,1
PE,SEPTICEMIA,DOMICILIO,90 - 99,F,78,15,5,0,9,0
PE,SEPTICEMIA,DOMICILIO,90 - 99,M,52,15,5,0,9,1
PE,SEPTICEMIA,HOSPITAL,90 - 99,F,577,15,5,1,9,0
PE,SEPTICEMIA,HOSPITAL,90 - 99,M,292,15,5,1,9,1
PE,SEPTICEMIA,IGNORADO,90 - 99,F,4,15,5,5,9,0
PE,SEPTICEMIA,IGNORADO,90 - 99,M,3,15,5,5,9,1
PE,SEPTICEMIA,OUTRO,90 - 99,F,5,15,5,2,9,0
PE,SEPTICEMIA,OUTRO,90 - 99,M,1,15,5,2,9,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,25,15,5,3,9,0
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,13,15,5,3,9,1
PE,SRAG,DOMICILIO,90 - 99,F,8,15,6,0,9,0
PE,SRAG,HOSPITAL,90 - 99,F,13,15,6,1,9,0
PE,SRAG,HOSPITAL,90 - 99,M,3,15,6,1,9,1
PE,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,15,6,3,9,0
PI,OUTRAS,AMBULANCIA,90 - 99,F,2,16,0,7,9,0
PI,OUTRAS,DOMICILIO,90 - 99,F,226,16,0,0,9,0
PI,OUTRAS,DOMICILIO,90 - 99,M,187,16,0,0,9,1
PI,OUTRAS,HOSPITAL,90 - 99,F,86,16,0,1,9,0
PI,OUTRAS,HOSPITAL,90 - 99,M,82,16,0,1,9,1
PI,OUTRAS,OUTRO,90 - 99,F,5,16,0,2,9,0
PI,OUTRAS,OUTRO,90 - 99,M,2,16,0,2,9,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,3,16,0,3,9,0
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,4,16,0,3,9,1
PI,OUTRAS,VIA_PUBLICA,90 - 99,F,1,16,0,4,9,0
PI,COVID,DOMICILIO,90 - 99,F,1,16,1,0,9,0
PI,COVID,HOSPITAL,90 - 99,F,2,16,1,1,9,0
PI,COVID,HOSPITAL,90 - 99,M,1,16,1,1,9,1
PI,INDETERMINADA,DOMICILIO,90 - 99,F,1,16,2,0,9,0
PI,INDETERMINADA,DOMICILIO,90 - 99,M,2,16,2,0,9,1
PI,INDETERMINADA,HOSPITAL,90 - 99,F,2,16,2,1,9,0
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,53,16,3,0,9,0
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,50,16,3,0,9,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,34,16,3,1,9,0
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,26,16,3,1,9,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,3,16,3,2,9,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,16,3,3,9,0
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,90 - 99,F,1,16,3,4,9,0
PI,PNEUMONIA,AMBULANCIA,90 - 99,M,3,16,4,7,9,1
PI,PNEUMONIA,DOMICILIO,90 - 99,F,38,16,4,0,9,0
PI,PNEUMONIA,DOMICILIO,90 - 99,M,43,16,4,0,9,1
PI,PNEUMONIA,HOSPITAL,90 - 99,F,139,16,4,1,9,0
PI,PNEUMONIA,HOSPITAL,90 - 99,M,125,16,4,1,9,1
PI,PNEUMONIA,OUTRO,90 - 99,F,4,16,4,2,9,0
PI,PNEUMONIA,OUTRO,90 - 99,M,4,16,4,2,9,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,3,16,4,3,9,0
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,16,4,3,9,1
PI,PNEUMONIA,VIA_PUBLICA,90 - 99,M,1,16,4,4,9,1
PI,SEPTICEMIA,DOMICILIO,90 - 99,F,6,16,5,0,9,0
PI,SEPTICEMIA,DOMICILIO,90 - 99,M,7,16,5,0,9,1
PI,SEPTICEMIA,HOSPITAL,90 - 99,F,62,16,5,1,9,0
PI,SEPTICEMIA,HOSPITAL,90 - 99,M,35,16,5,1,9,1
PI,SEPTICEMIA,OUTRO,90 - 99,F,1,16,5,2,9,0
PI,SEPTICEMIA,OUTRO,90 - 99,M,1,16,5,2,9,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,3,16,5,3,9,0
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,16,5,3,9,1
PI,SEPTICEMIA,VIA_PUBLICA,90 - 99,M,1,16,5,4,9,1
PI,SRAG,DOMICILIO,90 - 99,F,1,16,6,0,9,0
PI,SRAG,DOMICILIO,90 - 99,M,2,16,6,0,9,1
PI,SRAG,HOSPITAL,90 - 99,F,1,16,6,1,9,0
PI,SRAG,HOSPITAL,90 - 99,M,2,16,6,1,9,1
PR,OUTRAS,DOMICILIO,90 - 99,F,910,17,0,0,9,0
PR,OUTRAS,DOMICILIO,90 - 99,I,2,17,0,0,9,2
PR,OUTRAS,DOMICILIO,90 - 99,M,487,17,0,0,9,1
PR,OUTRAS,HOSPITAL,90 - 99,F,860,17,0,1,9,0
PR,OUTRAS,HOSPITAL,90 - 99,M,506,17,0,1,9,1
PR,OUTRAS,IGNORADO,90 - 99,F,1,17,0,5,9,0
PR,OUTRAS,OUTRO,90 - 99,F,59,17,0,2,9,0
PR,OUTRAS,OUTRO,90 - 99,M,27,17,0,2,9,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,60,17,0,3,9,0
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,25,17,0,3,9,1
PR,OUTRAS,POSTO_SAUDE,90 - 99,M,2,17,0,6,9,1
PR,OUTRAS,VIA_PUBLICA,90 - 99,F,2,17,0,4,9,0
PR,OUTRAS,VIA_PUBLICA,90 - 99,M,3,17,0,4,9,1
PR,COVID,DOMICILIO,90 - 99,M,1,17,1,0,9,1
PR,COVID,HOSPITAL,90 - 99,F,28,17,1,1,9,0
PR,COVID,HOSPITAL,90 - 99,M,16,17,1,1,9,1
PR,COVID,OUTRO,90 - 99,F,1,17,1,2,9,0
PR,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,17,1,3,9,0
PR,INDETERMINADA,DOMICILIO,90 - 99,F,31,17,2,0,9,0
PR,INDETERMINADA,DOMICILIO,90 - 99,M,19,17,2,0,9,1
PR,INDETERMINADA,HOSPITAL,90 - 99,F,4,17,2,1,9,0
PR,INDETERMINADA,HOSPITAL,90 - 99,M,1,17,2,1,9,1
PR,INDETERMINADA,OUTRO,90 - 99,F,3,17,2,2,9,0
PR,INDETERMINADA,OUTRO,90 - 99,M,2,17,2,2,9,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,M,1,17,2,3,9,1
PR,INDETERMINADA,VIA_PUBLICA,90 - 99,M,1,17,2,4,9,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,67,17,3,0,9,0
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,46,17,3,0,9,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,202,17,3,1,9,0
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,94,17,3,1,9,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,F,4,17,3,2,9,0
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,90 - 99,M,1,17,3,2,9,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,15,17,3,3,9,0
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,4,17,3,3,9,1
PR,PNEUMONIA,DOMICILIO,90 - 99,F,91,17,4,0,9,0
PR,PNEUMONIA,DOMICILIO,90 - 99,M,62,17,4,0,9,1
PR,PNEUMONIA,HOSPITAL,90 - 99,F,1037,17,4,1,9,0
PR,PNEUMONIA,HOSPITAL,90 - 99,M,655,17,4,1,9,1
PR,PNEUMONIA,IGNORADO,90 - 99,F,1,17,4,5,9,0
PR,PNEUMONIA,OUTRO,90 - 99,F,21,17,4,2,9,0
PR,PNEUMONIA,OUTRO,90 - 99,M,11,17,4,2,9,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,29,17,4,3,9,0
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,14,17,4,3,9,1
PR,PNEUMONIA,VIA_PUBLICA,90 - 99,F,1,17,4,4,9,0
PR,SEPTICEMIA,DOMICILIO,90 - 99,F,31,17,5,0,9,0
PR,SEPTICEMIA,DOMICILIO,90 - 99,M,14,17,5,0,9,1
PR,SEPTICEMIA,HOSPITAL,90 - 99,F,531,17,5,1,9,0
PR,SEPTICEMIA,HOSPITAL,90 - 99,M,271,17,5,1,9,1
PR,SEPTICEMIA,OUTRO,90 - 99,F,6,17,5,2,9,0
PR,SEPTICEMIA,OUTRO,90 - 99,M,3,17,5,2,9,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,F,21,17,5,3,9,0
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,90 - 99,M,12,17,5,3,9,1
PR,SRAG,DOMICILIO,90 - 99,F,3,17,6,0,9,0
PR,SRAG,DOMICILIO,90 - 99,M,1,17,6,0,9,1
PR,SRAG,HOSPITAL,90 - 99,F,11,17,6,1,9,0
PR,SRAG,HOSPITAL,90 - 99,M,4,17,6,1,9,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,17,6,3,9,0
PR,SRAG,OUTROS_SERVICOS_SAUDE,90 - 99,M,2,17,6,3,9,1
RJ,OUTRAS,DOMICILIO,90 - 99,F,1483,18,0,0,9,0
RJ,OUTRAS,DOMICILIO,90 - 99,M,572,18,0,0,9,1
RJ,OUTRAS,HOSPITAL,90 - 99,F,1745,18,0,1,9,0
RJ,OUTRAS,HOSPITAL,90 - 99,M,830,18,0,1,9,1
RJ,OUTRAS,IGNORADO,90 - 99,F,14,18,0,5,9,0
RJ,OUTRAS,IGNORADO,90 - 99,M,5,18,0,5,9,1
RJ,OUTRAS,OUTRO,90 - 99,F,66,18,0,2,9,0
RJ,OUTRAS,OUTRO,90 - 99,M,29,18,0,2,9,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,F,534,18,0,3,9,0
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,90 - 99,M,186,18,0,3,9,1
RJ,OUTRAS,VIA_PUBLICA,90 - 99,F,7,18,0,4,9,0
RJ,OUTRAS,VIA_PUBLICA,90 - 99,M,1,18,0,4,9,1
RJ,COVID,DOMICILIO,90 - 99,M,1,18,1,0,9,1
RJ,COVID,HOSPITAL,90 - 99,F,29,18,1,1,9,0
RJ,COVID,HOSPITAL,90 - 99,M,15,18,1,1,9,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,F,1,18,1,3,9,0
RJ,COVID,OUTROS_SERVICOS_SAUDE,90 - 99,M,3,18,1,3,9,1
RJ,INDETERMINADA,DOMICILIO,90 - 99,F,35,18,2,0,9,0
RJ,INDETERMINADA,DOMICILIO,90 - 99,M,13,18,2,0,9,1
RJ,INDETERMINADA,HOSPITAL,90 - 99,F,13,18,2,1,9,0
RJ,INDETERMINADA,HOSPITAL,90 - 99,M,4,18,2,1,9,1
RJ,INDETERMINADA,OUTRO,90 - 99,F,1,18,2,2,9,0
RJ,INDETERMINADA,OUTRO,90 - 99,M,2,18,2,2,9,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,F,14,18,2,3,9,0
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,90 - 99,M,8,18,2,3,9,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,F,124,18,3,0,9,0
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,90 - 99,M,39,18,3,0,9,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,F,317,18,3,1,9,0
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,90 - 99,M,132,18,3,1,9,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,F,1,18,3,5,9,0
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,90 - 99,M,1,18,3,5,9,1
